,pid,task,starttime,endtime,original_response_Dutch,original_response,original_response_cleaned,response,invalid,jump_GT,response_len,response_num_words,previous_original_response,previous_response,order,RT,category,SS,jump_cat,jump_SS,jump,originality,jump_profile
13692,2940,1,1615114488035,1615114490076,walvis,whale,whale,whale,0.0,1.0,5,1,meerkat,meerkat,10,2.041,12,0.8113692402839661,1,0,0,,1
13693,2940,1,1615114490076,1615114493091,leeuw,lion,lion,lion,0.0,1.0,4,1,whale,whale,11,3.015,1,0.7941312789916992,1,1,1,,2
13694,2940,1,1615114493091,1615114495152,vlieg,fly,fly,fly,0.0,1.0,3,1,lion,lion,12,2.061,15,0.7799625396728516,1,1,1,,3
13695,2940,1,1615114495152,1615114495921,mug,mosquito,mosquito,mosquito,0.0,1.0,8,1,fly,fly,13,0.769,15,0.8426562547683716,0,0,0,,3
13696,2940,1,1615114495921,1615114496779,bij,bee,bee,bee,0.0,1.0,3,1,mosquito,mosquito,14,0.858,15,0.8238437175750732,0,0,0,,3
13697,2940,1,1615114496779,1615114501781,kanarie,canary,canary,canary,0.0,1.0,6,1,bee,bee,15,5.002,10,0.819922685623169,1,0,0,,3
13698,2940,1,1615114501781,1615114504635,pinguin,penguin,penguin,penguin,0.0,1.0,7,1,canary,canary,16,2.854,9,0.8312445878982544,1,0,0,,3
13699,2940,1,1615114504635,1615114508628,toekan,toucan,toucan,toucan,0.0,1.0,6,1,penguin,penguin,17,3.993,9,0.8213644623756409,0,0,0,,3
13700,2940,1,1615114508628,1615114510155,specht,woodpecker,woodpecker,woodpecker,0.0,1.0,10,1,toucan,toucan,18,1.527,10,0.8022003173828125,1,0,0,,3
13701,2940,1,1615114510155,1615114513126,spreeuw,starling,starling,starling,0.0,1.0,8,1,woodpecker,woodpecker,19,2.971,10,0.800544023513794,0,0,0,,3
13718,2940,2,1615115232819,1615115256393,nagels vijlen ,filing nails,filing nails,file nails,0.0,1.0,10,2,use as a door stop,door stop,1,23.574,2,0.7404892444610596,1,1,1,2.0,1
13719,2940,2,1615115256393,1615115277825,als boekensteun gebruiken,use as a bookend,bookend,bookend,0.0,1.0,7,1,filing nails,file nails,2,21.432,4,0.7434326410293579,1,1,1,1.0,2
13720,2940,2,1615115277825,1615115307830,spel 'wie kan het verst een baksteen gooien',game 'who can throw a brick the farthest',game who throw farthest ,throwing competition game,0.0,1.0,25,3,use as a bookend,bookend,3,30.005,5,0.7406407594680786,1,1,1,2.0,3
13721,2940,2,1615115307830,1615115326238,als vijzel gebruiken,use as a mortar,mortar,mortar,0.0,1.0,6,1,game 'who can throw a brick the farthest',throwing competition game,4,18.408,24,0.7866703867912292,1,1,1,1.0,4
13722,2940,2,1615115326238,1615115361168,hamer,hammer,hammer,hammer,0.0,1.0,6,1,use as a mortar,mortar,5,34.93,8,0.8513379096984863,1,0,0,1.7,4
13723,2940,2,1615115361168,1615115442006,als pingpong batje ,as a ping pong bat,ping pong bat,ping pong bat,0.0,1.0,13,3,hammer,hammer,6,80.838,5,0.7876412868499756,1,1,1,3.0,5
13724,2940,2,1615115442006,1615115470997,mooi versieren en als decoratie gebruiken,decorate beautifully and use as decoration,decorate beautifully decoration,decoration,0.0,1.0,10,1,as a ping pong bat,ping pong bat,7,28.991,25,0.7507327795028687,1,1,1,1.0,6
13725,2940,2,1615115470997,1615115492920,verven en als stempel gebruiken voor een kunstwerk,paint and use as a stamp for a work of art,paint stamp work art,paint stamp art,0.0,1.0,15,3,decorate beautifully and use as decoration,decoration,8,21.923,1,0.7856996655464172,1,1,1,3.0,7
13726,2940,2,1615115492920,1615115521683,door een ruit gooien bij iemand die je niet mag,throwing through a window at someone you don't like,throwing window,throw,0.0,1.0,5,1,paint and use as a stamp for a work of art,paint stamp art,9,28.763,5,0.7420614957809448,1,1,1,1.0,8
13727,2940,2,1615115521683,1615115608200,gaatjes boren en gebruiken als kaarsenhouder,drill holes and use as a candle holder,drill holes candle holder,drill holes for candle holder,0.0,1.0,29,5,throwing through a window at someone you don't like,throw,10,86.517,13,0.737598180770874,1,1,1,3.0,9
13728,2940,2,1615115608200,1615115625724,plantjes opzetten,setting up plants,setting plants,planter,0.0,1.0,7,1,drill holes and use as a candle holder,drill holes for candle holder,11,17.524,19,0.7830212116241455,1,1,1,2.0,10
13729,2940,2,1615115625724,1615115644317,pannen opzetten (ipv pannenlap),setting up pans (instead of a pot holder),setting pans,pan holder,0.0,1.0,10,2,setting up plants,planter,12,18.593,13,0.8049392700195312,1,0,0,2.0,10
13730,2940,2,1615115644317,1615115704118,als trainingsgewicht gebruiken,use as training weight,training weight,weight training,0.0,1.0,15,2,setting up pans (instead of a pot holder),pan holder,13,59.801,9,0.7396769523620605,1,1,1,1.0,11
13731,2940,2,1615115704118,1615115722307,leuk versieren en dan door een ruit gooien bij iemand die je net wat meer mag,decorate it nicely and then throw it through a window to someone you like just a little bit more,decorate nicely throw window little bit,decorate and throw gift,0.0,1.0,23,4,use as training weight,weight training,14,18.189,1,0.7307373881340027,1,1,1,2.0,12
13732,2940,2,1615115722307,1615115733274,als anker voor een ballon ,as an anchor for a balloon,anchor balloon,anchor balloon,0.0,1.0,14,2,decorate it nicely and then throw it through a window to someone you like just a little bit more,decorate and throw gift,15,10.967,11,0.770502507686615,1,1,1,2.0,13
13733,2940,2,1615115733274,1615115785640,messenslijpen,sharpening knives,sharpening knives,sharpening knives,0.0,1.0,17,2,as an anchor for a balloon,anchor balloon,16,52.366,2,0.6964603662490845,1,1,1,3.0,14
13735,2940,3,1615114617545,1615114625940,telefoon sim poort openen,open phone SIM port,open phone SIM port,open phone sim port,0.0,1.0,19,4,attaching papers,attaching papers,1,8.395,4,0.7524666786193848,1,1,1,2.5,1
13736,2940,3,1615114625940,1615114631109,leuk vormpje vouwen,nice shape folding,nice shape folding,nice shape folding,0.0,1.0,18,3,open phone SIM port,open phone sim port,2,5.169,14,0.7305495738983154,1,1,1,2.0,2
13737,2940,3,1615114631109,1615114641734,ruilen voor een ander voorwerp,exchange for another item,exchange item,exchange item,0.0,1.0,13,2,nice shape folding,nice shape folding,3,10.625,14,0.7675572633743286,0,1,0,2.0,2
13738,2940,3,1615114641734,1615114656645,kunstwerk maken,create artwork,create artwork,create artwork,0.0,1.0,14,2,exchange for another item,exchange item,4,14.911,21,0.7457101941108704,1,1,1,2.0,3
13739,2940,3,1615114656645,1615114679806,gaatjes prikken ,poke holes,poke holes,poke holes,0.0,1.0,10,2,create artwork,create artwork,5,23.161,12,0.7449883222579956,1,1,1,2.0,4
13740,2940,3,1615114679806,1615114702016,decoratie ophangen,hang up decorations,hang decorations,hang decorations,0.0,1.0,16,2,poke holes,poke holes,6,22.21,23,0.7370700240135193,1,1,1,2.0,5
13741,2940,3,1615114702016,1615114733460,kleding dichtmaken,fastening clothes,fastening clothes,fastening clothes,0.0,1.0,17,2,hang up decorations,hang decorations,7,31.444,20,0.7944386005401611,1,1,1,2.0,6
13742,2940,3,1615114733460,1615114766204,krassen (normaal met muntje),scratches (normally with a coin),scratches,scratches,0.0,1.0,9,1,fastening clothes,fastening clothes,8,32.744,16,0.7635117173194885,1,1,1,2.0,7
13743,2940,3,1615114766204,1615114774537,nagels schoonmaken,cleaning nails,cleaning nails,cleaning nails,0.0,1.0,14,2,scratches (normally with a coin),scratches,9,8.333,18,0.8081439733505249,1,0,0,2.0,7
13744,2940,3,1615114774537,1615114806857,als oorbel dragen,wear as an earring,wear earring,wear earring,0.0,1.0,12,2,cleaning nails,cleaning nails,10,32.32,27,0.755394458770752,1,1,1,2.0,8
13745,2940,3,1615114806857,1615114827150,armand/ketting groter maken,make the bracelet/necklace bigger,make braceletnecklace bigger,make braceletnecklace bigger,0.0,1.0,28,3,wear as an earring,wear earring,11,20.293,28,0.7977040410041809,1,1,1,2.0,9
13746,2940,3,1615114827150,1615114952640,overgooien als spelletje,throwing up as a game,throwing game,throwing game,0.0,1.0,13,2,make the bracelet/necklace bigger,make braceletnecklace bigger,12,125.49,14,0.7249017953872681,1,1,1,2.5,10
13747,2940,3,1615114952640,1615114972265,spelletjes mee bedenken,come up with games,come games,come games,0.0,1.0,10,2,throwing up as a game,throwing game,13,19.625,14,0.8435405492782593,0,0,0,2.0,10
13748,2940,3,1615114972265,1615115131107,muziek maken door op dingen te tikken,make music by tapping things,make music tapping,make music tapping,0.0,1.0,18,3,come up with games,come games,14,158.842,14,0.7416694164276123,0,1,0,2.5,10
13750,2941,1,1615121032505,1615121033441,kat,cat,cat,cat,0.0,1.0,3,1,dog,dog,1,0.936,1,0.8227521181106567,1,0,0,,0
13751,2941,1,1615121033441,1615121034975,paard,horse,horse,horse,0.0,1.0,5,1,cat,cat,2,1.534,3,0.811536431312561,1,0,0,,0
13752,2941,1,1615121034975,1615121037226,olifant,elephant,elephant,elephant,0.0,1.0,8,1,horse,horse,3,2.251,9,0.8588456511497498,1,0,0,,0
13753,2941,1,1615121037226,1615121039159,giraf,giraffe,giraffe,giraffe,0.0,1.0,7,1,elephant,elephant,4,1.933,14,0.8501284122467041,1,0,0,,0
13754,2941,1,1615121039159,1615121043645,zeehond,seal,seal,seal,0.0,1.0,4,1,giraffe,giraffe,5,4.486,13,0.7661219835281372,1,1,1,,1
13755,2941,1,1615121043645,1615121044968,kever,beetle,beetle,beetle,0.0,1.0,6,1,seal,seal,6,1.323,14,0.7901057600975037,1,1,1,,2
13756,2941,1,1615121044968,1615121048623,nijlpaart,hippo,hippo,hippo,0.0,1.0,5,1,beetle,beetle,7,3.655,9,0.7860192656517029,1,1,1,,3
13757,2941,1,1615121048623,1615121051016,konijn,rabbit,rabbit,rabbit,0.0,1.0,6,1,hippo,hippo,8,2.393,15,0.7881453037261963,1,1,1,,4
13758,2941,1,1615121051016,1615121052628,rat,rat,rat,rat,0.0,1.0,3,1,rabbit,rabbit,9,1.612,2,0.8205528259277344,1,0,0,,4
13759,2941,1,1615121052628,1615121053565,muis,mouse,mouse,mouse,0.0,1.0,5,1,rat,rat,10,0.937,2,0.8520025014877319,0,0,0,,4
13760,2941,1,1615121053565,1615121056695,mus,sparrow,sparrow,sparrow,0.0,1.0,7,1,mouse,mouse,11,3.13,10,0.7895393371582031,1,1,1,,5
13761,2941,1,1615121056695,1615121058240,duif,pigeon,pigeon,pigeon,0.0,1.0,6,1,sparrow,sparrow,12,1.545,10,0.8284378051757812,0,0,0,,5
13762,2941,1,1615121058240,1615121060135,kip,chicken,chicken,chicken,0.0,1.0,7,1,pigeon,pigeon,13,1.895,10,0.8232617378234863,0,0,0,,5
13763,2941,1,1615121060135,1615121061176,haan,rooster,rooster,rooster,0.0,1.0,7,1,chicken,chicken,14,1.041,10,0.903964638710022,0,0,0,,5
13764,2941,1,1615121061176,1615121064199,varken,pig,pig,pig,0.0,1.0,3,1,rooster,rooster,15,3.023,2,0.8287143707275391,1,0,0,,5
13765,2941,1,1615121064199,1615121066085,ponny,pony,pony,pony,0.0,1.0,4,1,pig,pig,16,1.886,9,0.8429884910583496,1,0,0,,5
13766,2941,1,1615121066085,1615121068860,mier,ant,ant,ant,0.0,1.0,3,1,pony,pony,17,2.775,15,0.7720834016799927,1,1,1,,6
13767,2941,1,1615121068860,1615121072597,vlieg,fly,fly,fly,0.0,1.0,3,1,ant,ant,18,3.737,15,0.8301333785057068,0,0,0,,6
13768,2941,1,1615121072597,1615121076697,ezel,donkey,donkey,donkey,0.0,1.0,6,1,fly,fly,19,4.1,3,0.7743921875953674,1,1,1,,7
13792,2941,2,1615121179546,1615121181995,iets mee bouwen,build something with it,build,build,0.0,1.0,5,1,to throw,throw,1,2.449,24,0.8093546032905579,1,0,0,1.0,0
13793,2941,2,1615121181995,1615121185704,slaan,to beat,beat,beat,0.0,1.0,4,1,build something with it,build,2,3.709,3,0.8047423362731934,1,0,0,1.0,0
13794,2941,2,1615121185704,1615121188350,kapot maken,destroy,destroy,destroy,0.0,0,7,1,to beat,beat,3,2.646,8,0.8134807348251343,1,0,0,1.0,0
13796,2941,2,1615121193905,1615121201245,vervormen als beeld,distort as an image,distort image,distort,0.0,1.0,7,1,destroy,destroy,4,7.34,3,0.8398635387420654,1,0,0,2.0,0
13797,2941,2,1615121201245,1615121206422,in stukken slaan,smash to pieces,smash pieces,smash,0.0,0,5,1,distort as an image,distort,5,5.177,8,0.8058730363845825,1,0,0,1.0,0
13798,2941,2,1615121206422,1615121212090,schilderen,to paint,paint,paint,0.0,1.0,5,1,smash to pieces,smash,6,5.668,26,0.7864820957183838,1,1,1,2.0,1
13799,2941,2,1615121212090,1615121216698,gebruiken als bord,use as a plate,plate,plate/board,0.0,1.0,11,1,to paint,paint,7,4.608,1,0.7815573811531067,1,1,1,1.7,2
13800,2941,2,1615121216698,1615121232796,gebruiken om eten mee te vermoselen,use to melt food,melt food,melt food,0.0,1.0,9,2,use as a plate,plate/board,8,16.098,24,0.7772177457809448,1,1,1,3.0,3
13801,2941,2,1615121232796,1615121239711,om dingen te vermorselen,to crush things,crush,crush,0.0,1.0,5,1,use to melt food,melt food,9,6.915,8,0.7690746784210205,1,1,1,2.0,4
13802,2941,2,1615121239711,1615121246428,om slakken mee te doden,to kill snails,kill snails,kill snails,0.0,1.0,11,2,to crush things,crush,10,6.717,8,0.7182643413543701,0,1,0,1.0,4
13803,2941,2,1615121246428,1615121253306,om een vloer te maken,to make a floor,make floor,make floor,0.0,1.0,10,2,to kill snails,kill snails,11,6.878,25,0.6884332299232483,1,1,1,1.0,5
13804,2941,2,1615121253306,1615121258029,om een huisje te maken,to make a house,make house,make house,0.0,1.0,10,2,to make a floor,make floor,12,4.723,14,0.8862132430076599,1,0,0,1.0,5
13806,2941,2,1615121270628,1615121273720,begraven in de tuin,buried in the garden,buried garden,bury in garden,0.0,1.0,14,3,to make a house,make house,13,3.092,22,0.7848681807518005,1,1,1,1.0,6
13807,2941,2,1615121273720,1615121278624,in de lucht gooien,throw in the air,throw air,throw,0.0,1.0,5,1,buried in the garden,bury in garden,14,4.904,5,0.8068069219589233,1,0,0,1.0,6
13808,2941,2,1615121278624,1615121282756,zo ver weg mogelijk gooien,throw it as far away as possible,throw far away possible,throwing game,0.0,1.0,13,2,throw in the air,throw,15,4.132,5,0.929680585861206,0,0,0,2.0,6
13809,2941,2,1615121282756,1615121289589,een stoel mee kapot maken,break a chair,break chair,break chair,0.0,1.0,11,2,throw it as far away as possible,throwing game,16,6.833,8,0.7631698846817017,1,1,1,1.0,7
13810,2941,2,1615121289589,1615121297844,zo hard als je kan op de grond gooien,throw it on the ground as hard as you can,throw ground hard,throw to ground,0.0,1.0,15,3,break a chair,break chair,17,8.255,5,0.7793835401535034,1,1,1,1.0,8
13811,2941,2,1615121297844,1615121317407,een tak van een boom gooien,throwing a branch off a tree,throwing branch tree,throw to tree,0.0,0,13,3,throw it on the ground as hard as you can,throw to ground,18,19.563,5,0.9075784683227539,0,0,0,1.0,8
13812,2941,2,1615121317407,1615121329000,een hek slopen,demolish a fence,demolish fence,demolish fence,0.0,1.0,14,2,throwing a branch off a tree,throw to tree,19,11.593,8,0.7766965627670288,1,1,1,1.0,9
13862,2941,3,1615121781836,1615121793123,een slot openen,open a lock,open lock,open lock,0.0,1.0,9,2,attach papers,attach papers,1,11.287,5,0.7640678882598877,1,1,1,2.0,1
13863,2941,3,1615121793123,1615121803975,als ijzerdraaitje gebruiken,use as an iron twist,iron twist,iron twist,0.0,1.0,10,2,open a lock,open lock,2,10.852,14,0.7938206791877747,1,1,1,2.0,2
13864,2941,3,1615121803975,1615121815616,als mini kledinghanger vormen,as a mini clothes hanger,mini clothes hanger,mini clothes hanger,0.0,1.0,19,3,use as an iron twist,iron twist,3,11.641,20,0.7508360743522644,1,1,1,2.5,3
13865,2941,3,1615121815616,1615121826982,als kunst materiaal gebruiken,use as art material,art material,art material,0.0,1.0,12,2,as a mini clothes hanger,mini clothes hanger,4,11.366,21,0.7366787791252136,1,1,1,2.0,4
13866,2941,3,1615121826982,1615121840150,iets in een boom kerven,carve something into a tree,carve tree,carve tree,0.0,1.0,10,2,use as art material,art material,5,13.168,21,0.7815389037132263,0,1,0,3.0,4
13867,2941,3,1615121840150,1615121844505,iets in een tafel kerven,carve something into a table,carve table,carve table,0.0,1.0,11,2,carve something into a tree,carve tree,6,4.355,21,0.9225541353225708,0,0,0,3.0,4
13868,2941,3,1615121844505,1615121856791,je simkaart uit je telefoon duwen,push your SIM card out of your phone,push SIM card phone,push sim card phone,0.0,1.0,19,4,carve something into a table,carve table,7,12.286,4,0.7058662176132202,1,1,1,2.0,5
13870,2941,3,1615121862187,1615121874028,het kolkje van het horloge bandje halen,Remove the lug from the watch strap,Remove lug watch strap,remove lug watch strap,0.0,1.0,22,4,push your SIM card out of your phone,push sim card phone,8,11.841,8,0.720439076423645,1,1,1,2.5,6
13871,2941,3,1615121874028,1615121879780,op een resetknop drukken,pressing a reset button,pressing reset button,pressing reset button,0.0,1.0,21,3,Remove the lug from the watch strap,remove lug watch strap,9,5.752,7,0.743667483329773,1,1,1,3.0,7
13872,2941,3,1615121879780,1615121898285,gebruiken als soort schroevendraaier,use as a kind of screwdriver,kind screwdriver,screwdriver,0.0,1.0,11,1,pressing a reset button,pressing reset button,10,18.505,13,0.7729882001876831,1,1,1,2.5,8
13873,2941,3,1615121898285,1615121905608,gebruiken om mee aan te bellen,use to ring the bell,ring bell,ring bell,0.0,1.0,9,2,use as a kind of screwdriver,screwdriver,11,7.323,14,0.7485163807868958,1,1,1,2.5,9
13874,2941,3,1615121905608,1615121916613,de deur van een treinen open duwen,pushing open the door of a train,pushing open door train,push open door,0.0,1.0,14,3,use to ring the bell,ring bell,12,11.005,6,0.7822616100311279,1,1,1,2.0,10
13875,2941,3,1615121916613,1615121924595,lichtknop indrukken,press light button,press light button,press light button,0.0,1.0,18,3,pushing open the door of a train,push open door,13,7.982,7,0.8251683712005615,1,0,0,2.5,10
13876,2941,3,1615121924595,1615121930783,een apparaat aan zette,turned on a device,turned device,turn on device,0.0,1.0,14,3,press light button,press light button,14,6.188,4,0.8502046465873718,1,0,0,3.0,10
13877,2941,3,1615121930783,1615121938001,een cd bekrassen,scratch a CD,scratch CD,scratch cd,0.0,1.0,10,2,turned on a device,turn on device,15,7.218,16,0.7528431415557861,1,1,1,2.0,11
13878,2941,3,1615121938001,1615121942547,een auto bekrassen,scratch a car,scratch car,scratch car,0.0,1.0,11,2,scratch a CD,scratch cd,16,4.546,16,0.9045458436012268,0,0,0,2.5,11
13879,2941,3,1615121942547,1615121948432,gaatjes in kleding maken,making holes in clothes,making holes clothes,make holes in clothes,0.0,1.0,21,4,scratch a car,scratch car,17,5.885,12,0.7700546383857727,1,1,1,2.0,12
13880,2941,3,1615121948432,1615121964668,een kaars afschrapen,scraping a candle,scraping candle,scraping candle,0.0,1.0,15,2,making holes in clothes,make holes in clothes,18,16.236,24,0.7617624998092651,1,1,1,3.0,13
13881,2941,3,1615121964668,1615121968726,verhitten,heat,heat,heat,0.0,1.0,4,1,scraping a candle,scraping candle,19,4.058,13,0.7801122069358826,1,1,1,2.5,14
13930,2942,1,1615128044828,1615128046549,kat,cat,cat,cat,0.0,1.0,3,1,dog,dog,1,1.721,1,0.8227521181106567,1,0,0,,0
13931,2942,1,1615128046549,1615128047718,vis,fish,fish,fish,0.0,1.0,4,1,cat,cat,2,1.169,11,0.7804301977157593,1,1,1,,1
13932,2942,1,1615128047718,1615128050322,aap,monkey,monkey,monkey,0.0,1.0,6,1,fish,fish,3,2.604,4,0.7825334072113037,1,1,1,,2
13933,2942,1,1615128050322,1615128052852,olifant,elephant,elephant,elephant,0.0,1.0,8,1,monkey,monkey,4,2.53,9,0.818229079246521,1,0,0,,2
13934,2942,1,1615128052852,1615128055267,girafe,giraffe,giraffe,giraffe,0.0,1.0,7,1,elephant,elephant,5,2.415,14,0.8501284122467041,1,0,0,,2
13935,2942,1,1615128055267,1615128057096,zebra,zebra,zebra,zebra,0.0,1.0,5,1,giraffe,giraffe,6,1.829,9,0.8193547129631042,1,0,0,,2
13936,2942,1,1615128057096,1615128063360,konijn,rabbit,rabbit,rabbit,0.0,1.0,6,1,zebra,zebra,7,6.264,15,0.8036303520202637,1,0,0,,2
13937,2942,1,1615128063360,1615128073936,slang,snake,snake,snake,0.0,1.0,5,1,rabbit,rabbit,8,10.576,7,0.8200154304504395,1,0,0,,2
13938,2942,1,1615128073936,1615128080269,krokodil,crocodile,crocodile,crocodile,0.0,1.0,9,1,snake,snake,9,6.333,7,0.8284585475921631,0,0,0,,2
13939,2942,1,1615128080269,1615128082905,nijlpaard,hippopotamus,hippopotamus,hippopotamus,0.0,1.0,12,1,crocodile,crocodile,10,2.636,9,0.8203003406524658,1,0,0,,2
13940,2942,1,1615128082905,1615128085090,neushoorn,Rhino,Rhino,rhino,0.0,1.0,5,1,hippopotamus,hippopotamus,11,2.185,9,0.8177316188812256,0,0,0,,2
13941,2942,1,1615128085090,1615128090744,zeepaardje,sea ​​Horse,sea Horse,sea horse,0.0,1.0,9,2,Rhino,rhino,12,5.654,12,0.7822898626327515,1,1,1,,3
13942,2942,1,1615128090744,1615128093814,zeester,starfish,starfish,starfish,0.0,1.0,8,1,sea ​​Horse,sea horse,13,3.07,11,0.7954710721969604,1,1,1,,4
13943,2942,1,1615128093814,1615128095831,dolfijn,dolphin,dolphin,dolphin,0.0,1.0,7,1,starfish,starfish,14,2.017,12,0.8068848252296448,1,0,0,,4
13944,2942,1,1615128095831,1615128097896,orka,orca,orca,orca,0.0,1.0,4,1,dolphin,dolphin,15,2.065,12,0.8573753237724304,0,0,0,,4
13945,2942,1,1615128097896,1615128101199,zeehond,seal,seal,seal,0.0,1.0,4,1,orca,orca,16,3.303,13,0.8070611953735352,1,0,0,,4
13946,2942,1,1615128101199,1615128106964,pinguin,penguin,penguin,penguin,0.0,1.0,7,1,seal,seal,17,5.765,9,0.7905853390693665,1,1,1,,5
13947,2942,1,1615128106964,1615128109613,vogel,bird,bird,bird,0.0,1.0,4,1,penguin,penguin,18,2.649,10,0.8614388108253479,1,0,0,,5
13948,2942,1,1615128109613,1615128114865,parkiet,parakeet,parakeet,parakeet,0.0,1.0,8,1,bird,bird,19,5.252,10,0.8851679563522339,0,0,0,,5
13961,2942,2,1615128779357,1615128785192,huis bouwen,build a house,build house,build house,0.0,1.0,11,2,throw it,throw,1,5.835,24,0.7657004594802856,1,1,1,1.0,1
13962,2942,2,1615128785192,1615128797383,ergens opleggen om plat te maken,place somewhere to flatten,place somewhere flatten,flatten,0.0,1.0,7,1,build a house,build house,2,12.191,2,0.7501171827316284,1,1,1,1.0,2
13963,2942,2,1615128797383,1615128815305,ergens opleggen zodat het niet wegwaait,place it somewhere so it doesn't blow away,place somewhere blow away,weight against wind,0.0,1.0,19,3,place somewhere to flatten,flatten,3,17.922,11,0.7543831467628479,1,1,1,1.0,3
13964,2942,2,1615128815305,1615128845482,"op je hoofd leggen en rechtop leren lopen, zodat het er niet afvalt",put it on your head and learn to walk upright so it doesn't fall off,put head learn walk upright fall,posture correction,0.0,1.0,18,2,place it somewhere so it doesn't blow away,weight against wind,4,30.177,10,0.7481948137283325,1,1,1,3.0,4
13965,2942,2,1615128845482,1615128860484,rechte lijn maken,make a straight line,make straight line,"ruler, make straight line",0.0,1.0,25,4,put it on your head and learn to walk upright so it doesn't fall off,posture correction,5,15.002,1,0.7797061204910278,1,1,1,2.0,5
13966,2942,2,1615128860484,1615128867484,erop zitten,sit on it,sit,seat,0.0,1.0,4,1,make a straight line,"ruler, make straight line",6,7.0,10,0.7588448524475098,1,1,1,1.0,6
13967,2942,2,1615128867484,1615128872463,als bord,as a plate,plate,plate,0.0,1.0,5,1,sit on it,seat,7,4.979,1,0.7948853373527527,1,1,1,2.0,7
13968,2942,2,1615128872463,1615128892793,een straat maken,make a street,make street,make street,0.0,1.0,11,2,as a plate,plate,8,20.33,20,0.7720234394073486,1,1,1,1.0,8
13969,2942,2,1615128892793,1615128911633,iemand bezeren,hurt someone,hurt,hurt,0.0,1.0,4,1,make a street,make street,9,18.84,8,0.7632797956466675,1,1,1,1.0,9
13970,2942,2,1615128911633,1615128927596,als ophoging,as an increase,increase,increase,0.0,1.0,8,1,hurt someone,hurt,10,15.963,12,0.7986473441123962,1,1,1,1.0,10
13971,2942,2,1615128927596,1615128959969,schoorsteen bouwen,building a chimney,building chimney,building chimney,0.0,1.0,16,2,as an increase,increase,11,32.373,17,0.7585155963897705,1,1,1,1.0,11
13972,2942,2,1615128959969,1615128979131,intrieur styling,interior styling,interior styling,interior design,0.0,1.0,15,2,building a chimney,building chimney,12,19.162,24,0.7603514194488525,1,1,1,2.0,12
13973,2942,2,1615128979131,1615129012718,erop tekenen met stoepkrijt,draw on it with sidewalk chalk,draw sidewalk chalk,sidewalk chalk,0.0,1.0,14,2,interior styling,interior design,13,33.587,1,0.7188834547996521,1,1,1,3.0,13
13974,2942,2,1615129012718,1615129040453,om je voeten binden als schoenen,tie around your feet like shoes,tie around feet shoes,tie on feet to make shoes,0.0,1.0,25,6,draw on it with sidewalk chalk,sidewalk chalk,14,27.735,2,0.7619221210479736,1,1,1,1.4,14
13975,2942,2,1615129040453,1615129053701,gewichtheffen ,weight lifting,weight lifting,weight lifting,0.0,1.0,14,2,tie around your feet like shoes,tie on feet to make shoes,15,13.248,9,0.7323888540267944,1,1,1,1.0,15
13976,2942,2,1615129053701,1615129064181,ermee voetballen,play football with it,play football,play football,0.0,1.0,13,2,weight lifting,weight lifting,16,10.48,5,0.7861039638519287,1,1,1,1.5,16
13977,2942,2,1615129064181,1615129195127,als hamer gebruiken,use as a hammer,hammer,hammer,0.0,1.0,6,1,play football with it,play football,17,130.946,8,0.763089120388031,1,1,1,1.7,17
13978,2942,2,1615129195127,1615129269871,yoga blok,yoga block,yoga block,yoga weight,0.0,1.0,11,2,use as a hammer,hammer,18,74.744,9,0.744630753993988,1,1,1,2.0,18
13979,2942,2,1615129269871,1615129321254,een raam stukgooien,smash a window,smash window,smash window,0.0,1.0,12,2,yoga block,yoga weight,19,51.383,7,0.722698450088501,1,1,1,1.0,19
13981,2942,3,1615128177376,1615128185443,oorbel,earring,earring,earring,0.0,1.0,7,1,clamping things,clamping,1,8.067,27,0.7777585983276367,1,1,1,2.0,1
13983,2942,3,1615128194319,1615128198301,gaatjes te prikken,to poke holes,poke holes,poke holes,0.0,1.0,10,2,earring,earring,2,3.982,12,0.7862731218338013,1,1,1,2.0,2
13984,2942,3,1615128198301,1615128212637,een insect te doden,to kill an insect,kill insect,kill insect,0.0,1.0,11,2,to poke holes,poke holes,3,14.336,14,0.7542175650596619,1,1,1,2.0,3
13985,2942,3,1615128212637,1615128221094,cadeau,gift,gift,gift,0.0,1.0,4,1,to kill an insect,kill insect,4,8.457,24,0.7314698696136475,1,1,1,2.0,4
13986,2942,3,1615128221094,1615128224875,speelgoed,toys,toys,toys,0.0,1.0,4,1,gift,gift,5,3.781,14,0.798852801322937,1,1,1,2.0,5
13987,2942,3,1615128224875,1615128239668,kleding strakker maken,tighten clothes,tighten clothes,tighten clothes,0.0,1.0,15,2,toys,toys,6,14.793,20,0.74967360496521,1,1,1,2.5,6
13988,2942,3,1615128239668,1615128249253,haarspeld,Bobby pin,Bobby pin,bobby pin,0.0,1.0,9,2,tighten clothes,tighten clothes,7,9.585,8,0.780272364616394,1,1,1,2.0,7
13989,2942,3,1615128249253,1615128256850,haar kammen,to brush hair,brush hair,brush hair,0.0,1.0,10,2,Bobby pin,bobby pin,8,7.597,17,0.7218286991119385,1,1,1,2.5,8
13990,2942,3,1615128256850,1615128263681,een scheiding maken in je haar,part your hair,part hair,hair parting,0.0,1.0,12,2,to brush hair,brush hair,9,6.831,11,0.8634059429168701,1,0,0,2.5,8
